model,config,filename,prediction,word_count,temporal_count,accident_affirmed,accident_negated,event_count,benign_count,temporal_matched,accident_affirmed_kw,event_matched,answer
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,29,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The scene is calm and orderly, with vehicles moving smoothly and no signs of congestion or unusual activity."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,21,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The traffic flows smoothly, and all vehicles are operating normally."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,62,0,7,0,0,0,,accident; crash; damage; damaged; fire; smoke; on its side,,"Yes, there is a road accident in the video. A red car has crashed and is lying on its side on the road. The car appears to be damaged, with smoke or steam rising from it, indicating a possible fire or mechanical failure. The scene is set at night, and the road is surrounded by grass and a building in the background."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,37,0,5,0,0,0,,accident; crash; crash; collision; flipped,,"Yes, the video shows a red car flipping over and crashing into another car, causing a collision. The aftermath of the accident is visible, with the red car flipped over and another car involved in the crash."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_n_cam_16_k_video_part6_adv.mp4,,33,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a clear road with a few cars driving on it, and the road appears to be in good condition."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,35,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a red car overturned on the side of the road, emitting smoke, indicating a recent accident. The car remains stationary throughout the video, with no visible movement or changes in its position."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_n_cam_16_k_video_part9_adv.mp4,,29,0,4,0,0,0,,accident; overturned; smoke; anomaly,,"Yes, there is a road accident or anomaly in the video. A red car is seen overturned on the road, emitting smoke. This indicates a serious incident has occurred."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,32,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a red car overturned on the highway, emitting smoke. This suggests a recent accident. The car is positioned on the right side of the road, partially blocking the lane."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_16_b_video_part14_adv.mp4,,21,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The traffic flows smoothly, and all vehicles are operating normally."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_50_k_video_part11_adv.mp4,,42,0,0,2,0,3,,,,"No, there are no road accidents or anomalies in the video. The video shows a typical traffic scene with vehicles moving smoothly along a curved road. The traffic flow appears normal, and there are no signs of any incidents or unusual activities."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_50_k_video_part20_adv.mp4,,27,0,0,2,0,2,,,,"No, there are no road accidents or anomalies visible in the video. The scene depicts a normal traffic flow on a curved road with vehicles moving smoothly."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-16-15-46-08_669__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,38,0,3,0,0,0,,accident; crash; on its side,,"Yes, there is a red car lying on its side in the middle of the road, indicating a road accident. The car appears to have crashed and is not moving, with other vehicles continuing to drive around it."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-16-15-46-08_669__m090_streamer_m090_w_cam_50_k_video_part12_adv.mp4,,43,0,4,0,0,0,,accident; crash; smoke; anomaly,,"Yes, there is a significant anomaly in the video. A car is seen sliding and crashing into the middle of the road, creating a cloud of smoke. This indicates a road accident. The car remains in the middle of the road, obstructing traffic."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-27-17-16-08_1731__m090_streamer_m090_n_cam_16_k_video_part8_adv.mp4,,45,0,5,0,1,0,,accident; collision; overturned; flipped; anomaly,lost control,"Yes, there is a red car overturned on the side of the road, which indicates a road accident. The car appears to have been involved in a collision or lost control, resulting in it being flipped over. This is the main anomaly in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-02-27-17-16-08_1731__m090_streamer_m090_w_cam_16_b_video_part7_adv.mp4,,54,0,5,0,0,1,,accident; crash; overturned; impact; anomaly,,"Yes, there is a road accident in the video. A red car has crashed into the grassy area beside the road, which is visible in the center of the frame. The car appears to be overturned, indicating a significant impact. This anomaly is clearly visible and stands out against the otherwise normal traffic flow."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,40,0,4,0,0,0,,accident; overturned; overturned; anomaly,,"Yes, there is a significant anomaly in the video. A car is seen overturned on the road, which is not a common sight and suggests a possible accident. This overturned car is a central point of interest in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_o_cam_50_m_video_part2_adv.mp4,,28,0,4,0,0,0,,accident; crash; overturned; anomaly,,"Yes, there is a road accident or anomaly in the video. A car is seen overturned on the side of the road, indicating a possible crash or incident."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_w_cam_16_b_video_part14_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_o_cam_50_m_video_part12_adv.mp4,,49,0,5,0,0,0,,accident; accident; overturned; flipped; debris,,"Yes, there is a red car flipped upside down in the middle of the road, surrounded by debris. This indicates a recent accident. Additionally, there is a large crack in the road near the overturned car, which could be a result of the accident or a separate road issue."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,76,0,9,0,0,0,,accident; accident; collision; overturned; overturned; debris; damage; damaged; anomalies,,"Yes, there is a significant accident in the video. A car is seen overturned on the side of the road, indicating a serious collision. The car is in a damaged state, with debris scattered around it. This accident appears to have caused a disruption in traffic flow, with other vehicles slowing down or stopping to avoid the scene. The presence of the overturned car and the resulting traffic congestion are the main anomalies in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,39,0,5,0,0,0,,accident; crash; overturned; debris; on its side,,"Yes, there is a red car overturned on the side of the road, which appears to be the result of an accident. The car is lying on its side, and there is debris around it, indicating a recent crash."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,50,0,5,0,0,0,,accident; accident; crash; overturned; smoke,,"Yes, there is a road accident. A red car is seen overturned on the side of the road, emitting smoke, indicating a recent crash. The car is stationary, and there are no visible people around it. The surrounding traffic continues to move, with various vehicles passing by the accident scene."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-08-43-04_629__m090_streamer_m090_n_cam_16_k_video_part10_adv.mp4,,43,0,5,0,0,0,,accident; crash; anomaly; anomaly; on its side,,"Yes, there is a road accident or anomaly in the video. A red car is seen lying on its side in the middle of the road, which is unusual and suggests a recent crash. This is the primary anomaly observed in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-08-43-04_629__m090_streamer_m090_w_cam_16_b_video_part7_adv.mp4,,47,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal flow of traffic with vehicles moving smoothly on the road and at the intersection. The traffic lights are functioning correctly, and there are no signs of any unusual activity or incidents."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_o_cam_50_m_video_part13_adv.mp4,,44,0,6,0,0,0,,accident; accident; crash; overturned; smoke; anomaly,,"Yes, there is a significant road accident in the video. A red car is seen overturned on the side of the highway, with smoke coming from it, indicating a recent crash. This accident is a major anomaly in the otherwise steady flow of traffic."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_w_cam_16_b_video_part11_adv.mp4,,25,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical traffic flow with vehicles moving smoothly on the road."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_w_cam_50_k_video_part16_adv.mp4,,59,0,7,0,0,0,,accident; accident; crash; damage; damaged; smoke; on its side,,"Yes, there is a road accident in the video. A red car is seen lying on its side in the middle of the road, with smoke coming from it, indicating a recent crash. The car appears to be damaged and is not moving. This suggests that the vehicle has been involved in an accident and is no longer operational."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,42,0,3,0,0,0,,crash; flipped; smoke,,"Yes, the video shows a car crash on the side of the road with a red car flipped over and smoke coming from it. Additionally, there is a man standing next to the car, possibly assessing the situation or waiting for help."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_w_cam_16_b_video_part9_adv.mp4,,50,0,5,0,0,0,,accident; accident; crash; overturned; impact,,"Yes, there is a road accident in the video. A car has crashed into a tree on the side of the road, and the vehicle is overturned. The scene appears to be chaotic, with the car's position indicating a severe impact. This accident is the central focus of the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_w_cam_50_k_video_part8_adv.mp4,,60,0,6,0,0,1,,accident; accident; crash; overturned; smoke; anomaly,,"Yes, there is a road accident or anomaly in the video. A red car is seen overturned on the side of the road, emitting smoke. This suggests a recent crash. The car remains stationary throughout the video, with no visible movement or attempt to move it. The surrounding traffic continues to flow normally, with vehicles passing by the accident scene."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-14-11-43-04_1121__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,31,0,4,0,0,0,,accident; overturned; smoke; anomaly,,"Yes, there is a red car overturned on the side of the road, with smoke coming from it, indicating a possible accident. This is the only anomaly visible in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-14-11-43-04_1121__m090_streamer_m090_w_cam_16_b_video_part9_adv.mp4,,25,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a typical traffic scene with vehicles moving smoothly through the intersection."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-14-15-28-04_1136__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,65,0,3,0,0,0,,accident; anomaly; on its side,,"Yes, there is a significant anomaly in the video. A large piece of machinery, possibly a tractor or agricultural equipment, is seen lying on its side in the middle of the road. This object appears to be causing a hazard, as vehicles are seen navigating around it. The presence of this machinery on the highway is unusual and likely indicates a recent accident or incident."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-14-15-28-04_1136__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,29,0,0,2,0,2,,,,"No, there are no road accidents or anomalies visible in the video. The scene shows a normal flow of traffic on a curved road with various vehicles moving smoothly."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-14-18-13-04_1147__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,45,0,0,2,0,1,,,,"No, there are no road accidents or anomalies visible in the video. The scene depicts a typical traffic intersection with vehicles moving through it, and the traffic lights change as expected. The environment appears calm and orderly, with no signs of unusual activity or disruptions."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_n_cam_16_k_video_part8_adv.mp4,,75,0,5,0,0,1,,accident; accident; flipped; flipped; anomaly,,"Yes, there is a significant anomaly in the video. A car appears to be flipped over in the middle of the road, which is highly unusual and suggests a serious accident. The car remains in this position throughout the video, indicating that the incident occurred before the footage began. Additionally, other vehicles continue to drive around the flipped car, which is not typical behavior and could indicate a lack of immediate response to the accident."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,59,0,7,0,0,0,,accident; accident; crash; overturned; overturned; smoke; smoke,,"Yes, there is a significant road accident in the video. A red car is seen overturned on the side of the road, emitting smoke, indicating a recent crash. The scene is chaotic with multiple vehicles, including a white bus and several cars, passing by the accident site. The presence of smoke and the overturned car suggest a serious incident."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,63,0,7,0,1,0,,accident; collision; flipped; damage; damaged; anomaly; on its side,lost control,"Yes, there is a significant anomaly in the video. A red car is seen flipped over and lying on its side in a grassy area adjacent to the road. This suggests a serious accident has occurred. The car appears to be stationary and damaged, indicating it has been involved in a collision or lost control, leading to it ending up off the road."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-17-14-43-04_1421__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,46,0,5,0,0,1,,accident; crash; overturned; smoke; anomaly,,"Yes, there is a significant road accident or anomaly in the video. A red car is seen overturned in the middle of the road, with smoke or dust rising from it, indicating a recent crash. This is a major disruption to the normal flow of traffic."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-17-14-43-04_1421__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,44,0,0,2,0,2,,,,"No, there are no road accidents or anomalies visible in the video. The scene shows a typical urban intersection with vehicles moving smoothly through the intersection, following traffic signals. The traffic flow appears orderly, and there are no signs of any incidents or disruptions."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-17-17-28-04_1432__m090_streamer_m090_o_cam_50_m_video_part13_adv.mp4,,52,0,9,0,0,0,,accident; accident; crash; overturned; overturned; damage; damaged; smoke; smoke,,"Yes, there is a significant road accident visible in the video. A red car is seen overturned and damaged on the side of the highway, emitting smoke. This indicates a recent crash. The presence of the overturned car and the smoke suggests that the accident has just occurred and is still active."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-21-07-58-04_1778__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,30,0,3,0,0,0,,accident; overturned; smoke,,"Yes, there is a road accident involving a red car that has overturned on the road. The car is emitting smoke, and several other vehicles are seen driving around it."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-21-17-43-04_1817__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,40,0,4,0,0,0,,accident; accident; flipped; on its side,,"Yes, there is a road accident involving a red car that has flipped over and is lying on its side in the middle of the highway. This creates a hazardous situation, and other vehicles are seen navigating around the accident."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,53,0,3,0,0,0,,accident; crash; on its side,,"Yes, there is a red car lying on its side in the middle of the road, which appears to be the result of a crash. The car is stationary and positioned in a way that suggests it has been involved in an accident. The road is otherwise clear of other vehicles or obstructions."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_o_cam_50_m_video_part4_adv.mp4,,59,0,7,0,0,0,,accident; accident; collision; damage; damaged; impact; on its side,,"Yes, there is a road accident in the video. A car is seen lying on its side on the road, indicating a collision or rollover. The car appears to be damaged, and there are visible signs of impact. Additionally, there are other vehicles passing by the accident scene, suggesting that the road is still in use despite the incident."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_16_b_video_part18_adv.mp4,,31,0,4,0,0,0,,accident; collision; overturned; smoke,,"Yes, there is a road accident where a red car is overturned on the side of the road, with smoke or dust rising from the scene. This suggests a recent collision."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,67,0,4,0,0,0,,accident; accident; crash; collide,,"Yes, there is a road accident involving a red car that has crashed into a grassy area. The car is tilted at an angle, indicating it has collided with the grassy area. The scene is viewed from an elevated perspective, showing the road and surrounding area. The video captures the aftermath of the accident, with the red car remaining stationary in the grassy area throughout the clip."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,35,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The scene is a calm, nighttime setting with a car parked in a grassy area, and no unusual activities or incidents are taking place."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-22-10-43-04_1885__m090_streamer_m090_n_cam_16_k_video_part13_adv.mp4,,47,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The scene shows a normal traffic flow on a curved road with a few cars passing by. The road appears to be in good condition, and there are no signs of any unusual events or incidents."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-22-10-43-04_1885__m090_streamer_m090_w_cam_16_b_video_part11_adv.mp4,,26,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal flow of traffic with vehicles moving smoothly on the road."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_n_cam_16_k_video_part15_adv.mp4,,39,0,4,0,0,1,,accident; collision; overturned; anomaly,,"Yes, there is a road accident in the video. A red car is seen overturned on the side of the road, indicating a collision or loss of control. This is a significant anomaly in the otherwise normal traffic flow."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part17_adv.mp4,,44,0,2,1,0,0,,accident; crash,,"Yes, the video shows a red car flipping over and crashing into the ground, which is a road accident. Additionally, there is a car that appears to be driving on the road, but it is not clear if it is involved in the accident."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,82,0,10,0,0,0,,accident; accident; crash; crash; debris; damage; damaged; smoke; impact; on its side,,"Yes, there is a road accident involving a red car that has crashed and is lying on its side in the middle of the road. The car appears to be damaged, and there is smoke or dust around it, indicating a recent crash. The scene is chaotic, with the car's position and the surrounding debris suggesting a significant impact. The road is a two-lane highway with a grassy area on the side, and the accident is the main focus of the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-25-14-58-04_2190__m090_streamer_m090_w_cam_50_k_video_part7_adv.mp4,,43,0,5,0,0,0,,accident; accident; crash; smoke; on its side,,"Yes, there is a significant accident involving a red car that has crashed and is on its side in the middle of the road, emitting smoke. This accident appears to be the focal point of the video, with other vehicles navigating around it."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-27-07-13-04_2347__m090_streamer_m090_w_cam_50_k_video_part3_adv.mp4,,54,0,5,0,0,0,,accident; crash; overturned; smoke; anomaly,,"Yes, there is a significant road accident or anomaly in the video. A car is seen overturned on the side of the road, emitting smoke. This indicates a possible crash or mechanical failure. The car remains in this position throughout the video, suggesting that the incident has already occurred and the vehicle is stationary."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,33,0,4,0,0,0,,accident; accident; crash; on its side,,"Yes, there is a road accident involving a motorcycle that has crashed and is lying on its side in the middle of the road. There are also vehicles passing by the accident scene."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_w_cam_50_k_video_part5_adv.mp4,,30,0,5,0,0,0,,accident; crash; flipped; smoke; anomaly,,"Yes, there is a significant accident involving a red car that has flipped over and is emitting smoke, indicating a possible crash. This is the main anomaly in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-01-07-43-04_2829__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,47,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical traffic situation at an intersection with vehicles moving normally. The red car is stopped at a red light, and other vehicles are passing through the intersection without any signs of incidents."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,121,0,1,5,0,0,,accident,,"Based on the provided video frames, there are no visible road accidents or anomalies.  The frames depict a very dark and low-resolution scene, likely taken at night. The image quality is poor, with significant digital noise and a strong blue color cast, which makes it difficult to discern fine details. However, the overall scene appears to be a static view of a road or path with some indistinct shapes in the foreground.  There are no clear indications of a collision, debris, or any other signs o"
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,46,0,4,1,0,0,,accident; crash; collision; anomaly,,"Yes, there is a road accident or anomaly in the video. A car is seen crashed into the side of the road, indicating a collision or loss of control. This is the primary focus of the video, and no other significant events or anomalies are observed."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_50_k_video_part15_adv.mp4,,43,0,5,0,0,0,,accident; crash; damage; smoke; on its side,,"Yes, there is a road accident involving a car that has crashed and is on its side. The car is emitting smoke, and there is visible damage to the vehicle. The scene is set at night, and the area is illuminated by streetlights."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,27,0,3,0,0,0,,crash; anomaly; on its side,,"Yes, there is a red car lying on its side in the middle of the road, indicating a crash. This is the primary anomaly in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,32,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical highway with vehicles moving normally, and there are no signs of any incidents or unusual events."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-08-06-28-04_3496__m090_streamer_m090_n_cam_16_k_video_part4_adv.mp4,,45,0,3,2,1,0,,crash; flipped; smoke,lying on the ground,"Yes, the video shows a car crash on a racetrack, with a car flipped over and smoke coming from it. There is also a person lying on the ground next to the car, possibly injured. The video does not show any other accidents or anomalies."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-08-21-58-04_3558__m090_streamer_m090_n_cam_16_k_video_part11_adv.mp4,,30,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video simply shows a car driving on a road at night, with the headlights illuminating the path ahead."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_o_cam_50_m_video_part17_adv.mp4,,35,0,7,0,0,0,,accident; accident; crash; overturned; fire; smoke; anomaly,,"Yes, there is a road accident involving a car that has crashed and is on fire. The car is overturned and emitting smoke, indicating a severe accident. This is the primary anomaly in the video."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,50,0,5,0,0,0,,accident; accident; overturned; smoke; anomaly,,"Yes, there is a significant anomaly in the video. A red car is seen overturned on the side of the road, emitting smoke, which suggests a recent accident. The car remains in this position throughout the video, indicating that the accident has occurred and the vehicle has not been moved."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,45,1,5,0,0,0,suddenly,accident; accident; crash; crash; on its side,,"Yes, there is a road accident. A car is seen driving on a curved road and suddenly crashes, flipping over and coming to a stop on its side. The accident occurs in the middle of the road, and the car remains stationary after the crash."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_o_cam_50_m_video_part5_adv.mp4,,38,0,5,0,0,0,,accident; crash; smoke; anomaly; on its side,,"Yes, there is a significant anomaly in the video. A vehicle appears to have crashed and is lying on its side in the middle of the highway, emitting smoke. This is a clear indication of a road accident."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_w_cam_50_k_video_part19_adv.mp4,,26,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical traffic flow on a curved road with vehicles moving smoothly."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-23-06-28-04_4936__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,33,0,6,0,0,0,,accident; crash; collision; damage; smoke; on its side,,"Yes, there is a road accident involving a red car that has crashed and is lying on its side, emitting smoke. The scene is chaotic, with the car's damage indicating a severe collision."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-23-06-28-04_4936__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,41,0,2,0,0,0,,damage; anomaly,,"Yes, there is a noticeable anomaly in the video. A large crack appears in the road near the center of the intersection, and a red car is seen driving through this crack. This suggests a possible road damage or structural issue."
Qwen3-VL,G4_temporal_f0_qwen3,compressed_data_log_ws_06_2022-04-23-20-13-04_4991__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,87,0,8,0,0,0,,accident; accident; crash; collision; damage; damaged; smoke; on its side,,"Yes, there is a road accident involving a red car that has crashed and is lying on its side in the middle of the road. The car appears to be damaged, with smoke or dust rising from it, indicating a recent collision. The scene is dark, suggesting it might be nighttime or in a poorly lit area. The road is curved, and the car is positioned in the middle of the curve. There are no other vehicles or people visible in the immediate vicinity of the accident."
