model,config,filename,prediction,word_count,temporal_count,accident_affirmed,accident_negated,event_count,benign_count,temporal_matched,accident_affirmed_kw,event_matched,answer
Qwen3-VL,S13_no_temporal_64_qwen3,Negative_Videos_v49_adv.mp4,,159,0,0,4,1,2,,,erratic,"Based on the provided video frames, there are no visible road accidents or anomalies.  Here is a detailed analysis of the scene:  - **Traffic Flow:** The video shows a busy intersection with multiple vehicles, including cars, a large red dump truck, and a motorcycle. All vehicles appear to be moving normally through the intersection. - **Pedestrians:** A person in a red top is seen crossing the street at a marked crosswalk. They are walking in a normal manner and are not involved in any incident"
Qwen3-VL,S13_no_temporal_64_qwen3,Negative_Videos_v4_adv.mp4,,204,0,4,2,0,2,,accident; accident; anomaly; anomaly,,"Based on the provided video frames, there is no clear evidence of a road accident or any significant anomaly.  Here is a breakdown of the scene:  -   **Location:** The video shows a wide, multi-lane road in an urban setting, likely captured by a traffic camera. -   **Traffic:** Several vehicles are visible. A red car enters the frame from the left and proceeds across the intersection. Other cars are seen in the distance, moving in the same direction. -   **Pedestrians:** A few people are standin"
Qwen3-VL,S13_no_temporal_64_qwen3,Negative_Videos_v51_adv.mp4,,220,0,3,6,0,2,,accident; crash; crash,,"Based on the provided video frames, there are no visible road accidents or anomalies.  Here is a detailed analysis of the scene:  -   **Traffic Flow:** The video shows a multi-lane road with a steady flow of traffic. Cars, including a dark SUV, a white SUV, and a white minivan, are seen driving in their respective lanes. -   **No Collision:** There is no collision or crash occurring between any of the vehicles. The vehicles maintain their lanes and appear to be driving normally. -   **No Pedestr"
Qwen3-VL,S13_no_temporal_64_qwen3,Negative_Videos_v5_adv.mp4,,186,0,2,6,2,1,,accident; crash,skid; skidding,"Based on the provided video frames, there is no visible road accident or anomaly occurring at the moment captured.  Here is a detailed analysis of the scene:  - **Traffic Flow:** The video shows a multi-lane road at night with several vehicles in motion. The traffic appears to be flowing normally. - **Vehicle Positions:** All vehicles are in their respective lanes. A white minivan is seen turning right at an intersection, while other cars are moving straight or making turns. There are no signs o"
Qwen3-VL,S13_no_temporal_64_qwen3,Negative_Videos_v6_adv.mp4,,252,0,0,5,0,3,,,,"Based on the provided video frames, there are no visible road accidents or anomalies occurring in the scene.  Here is a detailed analysis of the video:  -   **Scene:** The video shows a street view from a fixed camera, likely a traffic or surveillance camera, on an overcast day. The timestamp indicates the footage was recorded on October 17, 2017, at 14:53. -   **Pedestrians:** A woman in a blue jacket is walking towards the camera on the sidewalk. Another man in a dark jacket is walking on the "
Qwen3-VL,S13_no_temporal_64_qwen3,Negative_Videos_v7_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,Negative_Videos_v8_adv.mp4,,18,0,1,0,0,0,,accident,,"Yes, there is a road accident. A silver car is seen drifting and colliding with a white car."
Qwen3-VL,S13_no_temporal_64_qwen3,Negative_Videos_v9_adv.mp4,,255,0,3,5,0,0,,anomaly; anomaly; anomaly,,"Based on the provided video frames, there is no clear evidence of a road accident or a significant anomaly occurring within the scene.  Here is a breakdown of the events shown in the video:  -   **Time of Day:** The scene takes place at dusk or night, as indicated by the dark sky and the need for vehicle headlights and streetlights. -   **Traffic Flow:** The video shows a multi-lane intersection with a pedestrian crosswalk.     -   A white van and a dark-colored sedan are seen on the left side o"
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-06-09-34-41_486__m090_streamer_m090_w_cam_50_k_video_part11_adv.mp4,,24,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The scene remains consistent with a quiet road and a bus passing by."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part13_adv.mp4,,23,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a quiet road with no visible traffic or incidents."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part15_adv.mp4,,22,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a quiet, empty road with no visible incidents."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_n_cam_16_k_video_part7_adv.mp4,,26,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a car driving down a curvy road with no incidents or disruptions."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_w_cam_16_b_video_part10_adv.mp4,,38,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical traffic intersection with vehicles moving smoothly and following traffic rules. The traffic lights change, and cars navigate the intersection without any incidents."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-06-10-49-41_491__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,33,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical road intersection with vehicles moving normally, traffic lights functioning correctly, and no unusual activities or incidents occurring."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,115,0,4,2,0,0,,accident; accident; accident; debris,,"Based on the video provided, there are no visible road accidents or anomalies.  The scene shows a curved, multi-lane road with clear lane markings. The road appears to be empty of traffic. In the background, there is a large building and some open grassy areas. The overall environment looks calm and orderly.  While there is a text overlay on the video that reads ""Vehicle Accident in A Accident?"", this appears to be a graphic or title card added to the video and not a depiction of an actual event"
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-07-11-49-41_591__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-07-17-34-41_614__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,25,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal scene of cars driving on a road at night."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_n_cam_16_k_video_part6_adv.mp4,,15,0,1,0,0,0,,accident,,"Yes, there is a car accident on the road, which is shown in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-12-17-16-08_291__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,31,0,0,3,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a curved road with cars driving on it, but there are no visible accidents or unusual occurrences."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_n_cam_16_k_video_part9_adv.mp4,,67,0,0,3,0,3,,,,"No, there are no road accidents or anomalies in the video. The video shows a clear and orderly flow of traffic on a curved road with multiple lanes. The vehicles are moving smoothly and maintaining their lanes without any signs of collisions or unusual behavior. The road markings and traffic signs are clearly visible, and the overall scene appears to be a normal and safe driving environment."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,27,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video simply shows a normal traffic scene on a highway with various vehicles moving along."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_16_b_video_part14_adv.mp4,,199,0,3,4,1,3,,accident; collision; anomaly,reckless,"Based on the provided video frames, there are no visible road accidents or anomalies.  Here is a detailed analysis of the scene:  - **Overall Scene:** The video shows a multi-lane highway with a curved on-ramp or off-ramp in the foreground. The camera is positioned at a high angle, providing a clear view of the traffic flow. - **Traffic Flow:** Vehicles are moving smoothly and orderly. There is a steady stream of traffic on the main highway, including cars, vans, and trucks. - **Specific Observa"
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_50_k_video_part11_adv.mp4,,51,0,0,3,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal flow of traffic on a curved road with various vehicles, including cars, vans, and trucks, moving smoothly. The road is well-maintained, and the traffic is orderly, with no signs of congestion, accidents, or unusual behavior."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-16-08-31-08_640__m090_streamer_m090_w_cam_50_k_video_part20_adv.mp4,,26,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal traffic scene with vehicles moving smoothly on the curved road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-16-15-46-08_669__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,23,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video simply shows cars driving on a highway with no disruptions."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-16-15-46-08_669__m090_streamer_m090_w_cam_50_k_video_part12_adv.mp4,,20,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video simply shows cars driving on a highway."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-27-17-16-08_1731__m090_streamer_m090_n_cam_16_k_video_part8_adv.mp4,,117,0,2,0,0,0,,accident; anomalies,,"Yes, there are road accidents and anomalies shown in the video. The video shows a car driving down a road with a person laying on the ground, and a car driving over a person on the road. The video also shows a person laying on the road, a car driving down the road, and a person laying on the ground. Additionally, there is a person laying on the road with a car driving over them, and a person laying on the ground with a car driving over them. The video also shows a person laying on the ground wit"
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-02-27-17-16-08_1731__m090_streamer_m090_w_cam_16_b_video_part7_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,39,0,0,4,0,0,,,,"No, there are no road accidents or anomalies in the video. The video only shows a car driving on a curved road in a city, and the text on the screen is not related to any accident or anomaly."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_o_cam_50_m_video_part2_adv.mp4,,26,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The scene remains consistent throughout, with no visible changes or incidents occurring on the highway."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-06-06-58-04_334__m090_streamer_m090_w_cam_16_b_video_part14_adv.mp4,,26,0,0,3,0,0,,,,"No, there are no road accidents or anomalies in the video. The scene is calm and orderly, with no visible signs of accidents or unusual activity."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_o_cam_50_m_video_part12_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,27,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video simply shows a normal highway scene with cars and vans driving on the road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,38,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal scene of traffic at a road intersection with cars and trucks passing through, and the traffic lights changing from red to green."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-06-28-04_620__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,32,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a typical scene of vehicles moving on a road with traffic lights and road signs, without any incidents."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-08-43-04_629__m090_streamer_m090_n_cam_16_k_video_part10_adv.mp4,,21,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video simply shows cars driving on a curved road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-08-43-04_629__m090_streamer_m090_w_cam_16_b_video_part7_adv.mp4,,22,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a typical traffic scene with vehicles moving normally."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_o_cam_50_m_video_part13_adv.mp4,,24,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video only shows a normal scene of cars driving on a highway."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_w_cam_16_b_video_part11_adv.mp4,,26,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal traffic scene with cars and buses moving on the road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-09-17-28-04_664__m090_streamer_m090_w_cam_50_k_video_part16_adv.mp4,,29,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal traffic scene with cars and a van moving smoothly on a curved road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,22,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video simply shows a highway with cars driving on it."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_w_cam_16_b_video_part9_adv.mp4,,54,0,1,0,1,0,,accident,swerving,"Yes, the video shows a road accident involving a large spider-like creature that appears on the road. The creature is seen causing a disruption in traffic, with vehicles swerving to avoid it. The scene is chaotic, with the spider-like creature moving across the road, creating a sense of danger and confusion among the drivers."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-14-06-28-04_1100__m090_streamer_m090_w_cam_50_k_video_part8_adv.mp4,,28,0,0,2,0,2,,,,"No, there are no road accidents or anomalies visible in the video. The scene shows a typical road with vehicles moving smoothly and no signs of unusual activity."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-14-11-43-04_1121__m090_streamer_m090_o_cam_50_m_video_part10_adv.mp4,,58,0,2,0,0,0,,crash; crash,,"Yes, the video shows a car hitting a person on the highway, and there are several instances of cars crashing into each other and people being injured or killed. The video also shows a man lying on the side of the road after being hit by a car, and a car crashing into a person on the highway."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-14-11-43-04_1121__m090_streamer_m090_w_cam_16_b_video_part9_adv.mp4,,30,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal flow of traffic at a roundabout with vehicles moving smoothly and following traffic rules."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-14-15-28-04_1136__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,34,0,0,3,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a clear and orderly flow of traffic on a multi-lane highway with no visible signs of crashes or unusual events."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-14-15-28-04_1136__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,27,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a normal flow of traffic on a curved road with vehicles moving smoothly."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-14-18-13-04_1147__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,23,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video simply shows a busy intersection with cars driving through it."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,32,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a white car driving on a curved road, and the road remains clear and free of any incidents."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_n_cam_16_k_video_part8_adv.mp4,,25,0,2,0,0,0,,accident; anomalies,,"Yes, there are road accidents and anomalies in the video. The video shows a person falling on the road and a car driving over them."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_o_cam_50_m_video_part9_adv.mp4,,36,0,2,0,1,0,,accident; anomaly,lying on the road,"Yes, there is a road accident or anomaly. A car is seen hitting a man lying on the road, causing him to be thrown into the air. This event is repeated multiple times throughout the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-17-06-43-04_1389__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,32,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal traffic scene with vehicles moving along the road and a car waiting at a traffic light."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-17-14-43-04_1421__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,35,0,0,3,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a curved road with cars driving on it, but there is no indication of any accidents or unusual events taking place."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-17-14-43-04_1421__m090_streamer_m090_w_cam_16_b_video_part8_adv.mp4,,34,0,0,3,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a typical traffic scene with cars and vans moving through an intersection, with no signs of crashes or unusual events."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-17-17-28-04_1432__m090_streamer_m090_o_cam_50_m_video_part13_adv.mp4,,32,0,0,3,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a highway with cars driving on it, and there are no visible signs of accidents or unusual events."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-21-07-58-04_1778__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,27,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a normal flow of traffic on a curved highway with vehicles moving smoothly."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-21-17-43-04_1817__m090_streamer_m090_o_cam_50_m_video_part14_adv.mp4,,27,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal traffic flow on a highway with cars and trucks moving smoothly."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_n_cam_16_k_video_part3_adv.mp4,,28,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal scene of a curved road with vehicles passing by without any incidents."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_o_cam_50_m_video_part4_adv.mp4,,22,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video only shows a highway with cars driving on it."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_16_b_video_part18_adv.mp4,,35,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a person walking on a sidewalk, a car driving on a road, and a person riding a bike on a road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_16_b_video_part6_adv.mp4,,47,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal traffic scene with cars moving along the road and traffic lights changing. The text overlays are likely part of a creative or artistic presentation and do not indicate any actual incidents."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-21-18-28-04_1820__m090_streamer_m090_w_cam_50_k_video_part6_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-22-10-43-04_1885__m090_streamer_m090_n_cam_16_k_video_part13_adv.mp4,,22,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video simply shows two cars driving on a curved road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-22-10-43-04_1885__m090_streamer_m090_w_cam_16_b_video_part11_adv.mp4,,25,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal traffic scene with vehicles moving smoothly on the road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_n_cam_16_k_video_part15_adv.mp4,,26,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a clear and safe road with a few cars driving on it."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part17_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-22-17-43-04_1913__m090_streamer_m090_w_cam_16_b_video_part3_adv.mp4,,40,0,1,3,0,0,,anomalies,,"No, there are no road accidents or anomalies in the video. The video is a surreal and abstract representation of a road scene with distorted visuals and text overlays, but it does not depict any actual accidents or real-world anomalies."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-25-14-58-04_2190__m090_streamer_m090_w_cam_50_k_video_part7_adv.mp4,,32,0,3,0,0,1,,accident; crash; anomaly,,"Yes, there is a car accident shown in the video. The car is seen crashing and flipping over on the road, which is a significant anomaly in the otherwise normal traffic flow."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-27-07-13-04_2347__m090_streamer_m090_w_cam_50_k_video_part3_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,1,0,0,0,0,0,,,,Yes
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-03-31-18-28-04_2776__m090_streamer_m090_w_cam_50_k_video_part5_adv.mp4,,26,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video only shows a normal scene of a road with cars driving on it."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-01-07-43-04_2829__m090_streamer_m090_w_cam_16_b_video_part1_adv.mp4,,29,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical traffic scenario at an intersection with vehicles moving smoothly and following traffic rules."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_n_cam_16_k_video_part5_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_16_b_video_part19_adv.mp4,,45,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a street at night with a traffic light, and the only movement is a car passing by. The text on the screen is unrelated to the actual events in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-03-06-28-04_3016__m090_streamer_m090_w_cam_50_k_video_part15_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_o_cam_50_m_video_part7_adv.mp4,,63,0,5,0,1,0,,accident; accident; accident; anomaly; anomaly,lying on the road,"Yes, the video shows a person lying on the road, which could be interpreted as a road accident or anomaly. The person is seen lying on the road, and the video also shows cars driving on the road, with some of them possibly being involved in accidents. The video is also shown in slow motion, which could be highlighting the accident or anomaly."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-04-08-28-04_3120__m090_streamer_m090_w_cam_50_k_video_part2_adv.mp4,,26,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a normal traffic flow on a curved road with vehicles moving smoothly."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-08-06-28-04_3496__m090_streamer_m090_n_cam_16_k_video_part4_adv.mp4,,53,0,1,0,1,0,,accident,lying on the road,"Yes, there is a road accident shown in the video where a person is lying on the road. Additionally, there is a crack in the road and a person standing on the side of the road. The video also shows a car driving down the road and a person laying on the ground."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-08-21-58-04_3558__m090_streamer_m090_n_cam_16_k_video_part11_adv.mp4,,11,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_o_cam_50_m_video_part17_adv.mp4,,27,0,0,2,0,0,,,,"No, there are no road accidents or anomalies in the video. The video shows a clear and unobstructed view of a highway with cars driving on it."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-10-12-43-04_3713__m090_streamer_m090_w_cam_50_k_video_part14_adv.mp4,,44,0,0,5,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a road with cars driving on it, and the road is not blocked or damaged. The cars are driving normally, and there are no signs of any accidents or incidents."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_n_cam_16_k_video_part12_adv.mp4,,25,0,0,2,0,1,,,,"No, there are no road accidents or anomalies in the video. The video shows a normal traffic scene with cars driving on a curved road."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_o_cam_50_m_video_part5_adv.mp4,,57,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical highway with multiple lanes of traffic moving smoothly. Vehicles are traveling at a steady pace, and there is no indication of any unusual activity or incident. The road signs and markings are clear, and the overall environment appears calm and orderly."
Qwen3-VL,S13_no_temporal_64_qwen3,compressed_data_log_ws_06_2022-04-21-18-43-04_4793__m090_streamer_m090_w_cam_50_k_video_part19_adv.mp4,,27,0,0,2,0,2,,,,"No, there are no road accidents or anomalies in the video. The scene shows a typical highway with vehicles moving smoothly and no signs of unusual activity."
